Id,Price,Year,Mileage,City,State,Vin,Make,Model,,
316816,12863,2016,34880,Arlington, WA,2T1BURHE9GC600453,Toyota,CorollaS,,
316817,15988,2017,4830,Madison, WI,2T1BURHEXHC784867,Toyota,CorollaLE,,
316818,13199,2015,26127,Sanford, NC,2T1BURHE4FC232066,Toyota,CorollaL,,
316819,10964,2015,44828,McDonough, GA,2T1BURHE9FC353689,Toyota,CorollaL,,
316820,9994,2014,33639,Seffner, FL,2T1BURHE6EC170801,Toyota,CorollaLE,,
316821,10596,2014,29223,Naples, FL,5YFBURHE6EP120206,Toyota,CorollaLE,,
316822,12377,2016,45407,Towson, MD,5YFBURHE2GP451531,Toyota,CorollaLE,,
316823,14400,2016,8666,Woodbridge, VA,2T1BURHE3GC695513,Toyota,CorollaLE,,
316824,14351,2016,9517,Huntsville, AL,2T1BURHE0GC653252,Toyota,CorollaS,,
316825,14984,2017,28859,San Antonio, TX,5YFBURHE3HP596983,Toyota,CorollaSE,,
316826,14522,2016,11680,Milledgeville, GA,2T1BURHE7GC710403,Toyota,CorollaL,,
316827,15200,2016,3116,Peoria, AZ,5YFBURHE7GP563645,Toyota,CorollaS,,
316828,13998,2016,11053,Seattle, WA,5YFBURHE6GP440838,Toyota,CorollaLE,,
316829,14891,2016,21488,San Antonio, TX,2T1BURHE3GC692191,Toyota,CorollaLE,,
316830,13391,2015,20463,Fairfax, VA,2T1BURHEXFC431476,Toyota,CorollaLE,,
316831,14984,2017,29022,San Antonio, TX,5YFBURHEXHP575600,Toyota,CorollaSE,,
316832,10994,2013,31505,Holiday, FL,2T1BU4EE2DC128356,Toyota,CorollaLE,,
316833,14984,2017,29125,San Antonio, TX,5YFBURHE8HP592377,Toyota,CorollaSE,,
316834,11990,2015,12597,Doral, FL,2T1BURHE6FC453538,Toyota,CorollaLE,,
316835,15987,2017,5024,Tempe, AZ,5YFBURHE7HP571908,Toyota,CorollaLE,,
316836,14944,2017,13704,Sandy, UT,5YFBURHE3HP585126,Toyota,CorollaL,,
316837,13957,2015,11491,Matthews, NC,2T1BURHE5FC289876,Toyota,CorollaLE,,
316838,12684,2015,24062,Stuart, FL,2T1BURHE8FC376901,Toyota,CorollaLE,,
316839,15488,2017,2588,Miami, FL,2T1BURHE2HC900840,Toyota,CorollaLE,,
316840,12981,2016,44788,Port Orchard, WA,2T1BURHEXGC539565,Toyota,CorollaLE,,
316841,13199,2016,12711,Las Vegas, NV,5YFBURHE6GP369477,Toyota,CorollaS,,
316842,15250,2015,8893,Virginia Beach, VA,2T1BURHE3FC418746,Toyota,CorollaL,,
316843,14570,2016,13156,Colorado Springs, CO,2T1BURHE6GC623382,Toyota,CorollaS,,
316844,12498,2012,8598,New Bern, NC,2T1BU4EE0CC775577,Toyota,Corolla4dr,,
316845,11495,2013,25875,New Port Richey, FL,5YFBU4EE5DP134832,Toyota,CorollaL,,
316846,13510,2016,11189,Deland, FL,5YFBURHE4GP506691,Toyota,CorollaL,,
316847,10860,2015,32417,Miami, FL,2T1BURHEXFC393070,Toyota,CorollaLE,,
316848,12999,2017,23892,West Palm Beach, FL,2T1BURHE5HC753669,Toyota,CorollaLE,,
316849,14196,2016,12757,Buford, GA,5YFBURHE1GP448247,Toyota,CorollaL,,
316850,12095,2016,26279,Miami Gardens, FL,2T1BURHE0GC532513,Toyota,CorollaLE,,
316851,14991,2017,7,Boise, ID,5YFBURHE6HP681025,Toyota,CorollaSE,,
316852,10999,2016,39533,Phoenix, AZ,5YFBURHE8GP395904,Toyota,CorollaLE,,
316853,13284,2016,16320,Homestead, FL,5YFBURHE9GP538858,Toyota,CorollaLE,,
316854,14999,2017,811,Woods Cross, UT,4T1BF1FK5HU710386,Toyota,CamrySE,,
316855,11240,2015,28046,San Bernadino, CA,2T1BURHE9FC375546,Toyota,CorollaL,,
316856,13500,2016,34745,Hurst, TX,5YFBURHE6GP479672,Toyota,CorollaLE,,
316857,13496,2016,31933,San Antonio, TX,5YFBURHE5GP431242,Toyota,CorollaLE,,
316858,15490,2017,4834,Arlington, TX,5YFBURHE3HP604919,Toyota,CorollaLE,,
316859,14989,2017,7816,Akron, OH,5YFBURHE8HP605743,Toyota,CorollaL,,
316860,12000,2016,46825,Columbus, OH,2T1BURHE2GC544730,Toyota,CorollaLE,,
316861,14994,2017,29853,San Antonio, TX,5YFBURHE5HP575195,Toyota,CorollaSE,,
316862,13990,2017,6584,Doral, FL,2T1BURHE0HC792427,Toyota,CorollaLE,,
316863,16488,2017,684,Holiday, FL,2T1BURHE0HC804933,Toyota,CorollaLE,,
316864,11995,2016,27975,Doral, FL,5YFBURHE3GP542484,Toyota,CorollaLE,,
316865,12499,2016,21907,Stanton, CA,2T1BURHE5GC636849,Toyota,CorollaLE,,
316866,11995,2015,25705,Austin, TX,2T1BURHE7FC387078,Toyota,CorollaS,,
316867,13500,2016,28228,West Allis, WI,2T1BURHE7GC709199,Toyota,CorollaLE,,
316868,13023,2015,34425,AUSTIN, TX,2T1BURHE0FC457343,Toyota,CorollaLE,,
316869,13991,2015,4924,Spring, TX,5YFBURHE7FP287756,Toyota,CorollaL,,
316870,12775,2016,18715,North Salt Lake, UT,2T1BURHE2GC529497,Toyota,CorollaL,,
316871,13488,2016,30869,Macon, GA,5YFBURHE6GP434277,Toyota,CorollaL,,
316872,16488,2017,875,Holiday, FL,5YFBURHE8HP662458,Toyota,CorollaLE,,
316873,10499,2015,37558,West Palm Beach, FL,2T1BURHE7FC380101,Toyota,CorollaLE,,
316874,15200,2017,7342,Lake Park, FL,5YFBURHE2HP613630,Toyota,CorollaLE,,
316875,14989,2017,8147,Akron, OH,5YFBURHE1HP599400,Toyota,CorollaLE,,
316876,15900,2017,9057,Delaware, OH,2T1BURHE1HC790430,Toyota,CorollaLE,,
316877,14700,2016,5166,Dallas, TX,5YFBURHE9GP416162,Toyota,CorollaLE,,
316878,15991,2017,18201,San Antonio, TX,5YFBURHE0HP598187,Toyota,CorollaLE,,
316879,15988,2017,6386,Madison, WI,2T1BURHE3HC785620,Toyota,CorollaLE,,
316880,14000,2016,11183,Miami, FL,2T1BURHE0GC601779,Toyota,CorollaLE,,
316881,13247,2016,28892,Richardson, TX,2T1BURHEXGC610067,Toyota,CorollaLE,,
316882,13365,2016,19634,Davie, FL,5YFBURHE0GP514660,Toyota,CorollaLE,,
316883,11994,2014,12037,Hollywood, FL,4T4BF1FK2ER442463,Toyota,CamryLE,,
316884,15492,2016,15166,Boerne, TX,5YFBURHE5GP453323,Toyota,CorollaS,,
316885,12988,2016,45335,Boerne, TX,5YFBURHE0GP414672,Toyota,CorollaS,,
316886,12000,2011,42537,Las Vegas, NV,4T1BB3EK0BU141253,Toyota,Camry,,
316887,13438,2014,13410,Depew, NY,2T1BURHE3EC198474,Toyota,CorollaLE,,
316888,12388,2014,15492,Miami, FL,2T1BURHE7EC202722,Toyota,CorollaL,,
316889,12950,2015,26093,Sumter, SC,2T1BURHE9FC458748,Toyota,CorollaLE,,
316890,11994,2016,28672,Seffner, FL,5YFBURHE6GP436093,Toyota,CorollaLE,,
316891,14775,2016,11552,Milledgeville, GA,5YFBURHE4GP461624,Toyota,CorollaS,,
316892,9987,2014,49376,New Port Richey, FL,2T1BURHE6EC100232,Toyota,CorollaL,,
316893,13203,2015,24183,Logan, UT,5YFBURHE1FP236835,Toyota,CorollaL,,
316894,13995,2016,15745,Huntsville, AL,2T1BURHEXGC722125,Toyota,CorollaS,,
316895,16491,2017,4574,Charleston, SC,2T1BURHE1HC830795,Toyota,CorollaLE,,
316896,12552,2015,32021,Roswell, GA,2T1BURHE4FC438732,Toyota,CorollaL,,
316897,9699,2015,47799,Hialeah, FL,5YFBURHE6FP263819,Toyota,CorollaLE,,
316898,13199,2015,25555,Culpeper, VA,2T1BURHE4FC291747,Toyota,CorollaLE,,
316899,13829,2017,15308,Dallas, TX,2T1BURHE0HC849256,Toyota,CorollaLE,,
316900,13372,2017,36503,Richardson, TX,5YFBURHE9HP605458,Toyota,CorollaLE,,
316901,14500,2016,26710,Lake Havasu, AZ,2T1BURHE6GC697935,Toyota,CorollaS,,
316902,11488,2016,34997,Louisville, KY,2T1BURHE7GC668170,Toyota,CorollaS,,
316903,12389,2016,26150,Fort Lauderdale, FL,5YFBURHE1GP380063,Toyota,CorollaLE,,
316904,12950,2014,59559,Daytona Beach, FL,4T1BD1FK5EU101414,Toyota,Camry,,
316905,12000,2015,27339,Miami, FL,2T1BURHE2FC315057,Toyota,CorollaLE,,
316906,11500,2016,41984,Miami, FL,5YFBURHE7GP379015,Toyota,CorollaLE,,
316907,11503,2014,25177,Sarasota, FL,5YFBURHE5EP111674,Toyota,CorollaLE,,
316908,13547,2016,30005,Escondido, CA,5YFBURHEXGP441023,Toyota,CorollaLE,,
316909,14800,2016,20754,Newnan, GA,2T1BURHE4GC699490,Toyota,CorollaLE,,
316910,13547,2016,30060,Stuart, FL,5YFBURHE9GP431552,Toyota,CorollaLE,,
316911,13991,2016,33963,Boerne, TX,5YFBURHE7GP373988,Toyota,CorollaLE,,
316912,14218,2015,21066,AUSTIN, TX,5YFBURHE8FP298653,Toyota,CorollaLE,,
316913,13547,2016,30105,Victorville, CA,2T1BURHE9GC587221,Toyota,CorollaLE,,
316914,12995,2015,14921,Bow, NH,2T1BURHE1FC277577,Toyota,CorollaL,,
316915,10989,2016,41293,Phoenix, AZ,2T1BURHE5GC565300,Toyota,CorollaL,,
316916,13980,2015,6500,Heath, OH,2T1BURHE0FC396317,Toyota,CorollaLE,,
316917,13246,2016,18386,Lugoff, SC,2T1BURHE5GC732769,Toyota,CorollaL,,
316918,12800,2016,19508,Nottingham, MD,2T1BURHE4GC657885,Toyota,CorollaS,,
316919,14991,2016,15504,San Antonio, TX,5YFBURHE8GP366774,Toyota,CorollaLE,,
316920,14385,2016,12334,Buford, GA,2T1BURHE7GC720929,Toyota,CorollaL,,
316921,12994,2016,29696,Columbia, SC,5YFBURHE1GP478185,Toyota,CorollaLE,,
316922,13451,2015,22182,Fairfax, VA,2T1BURHE4FC280229,Toyota,CorollaLE,,
316923,14295,2016,11552,Miami, FL,5YFBURHEXGP537346,Toyota,CorollaLE,,
316924,15327,2016,4969,Richardson, TX,5YFBURHE1GP504249,Toyota,CorollaLE,,
316925,13547,2016,30395,Sarasota, FL,2T1BURHE6GC629926,Toyota,CorollaS,,
316926,11295,2016,43635,Orlando, FL,5YFBURHE6GP412473,Toyota,CorollaS,,
316927,14475,2016,8154,Las Vegas, NV,5YFBURHE9GP511093,Toyota,CorollaL,,
316928,12747,2016,40119,Mountain View, CA,2T1BURHE5GC602765,Toyota,CorollaLE,,
316929,12747,2016,40135,Victorville, CA,2T1BURHE3GC602599,Toyota,CorollaLE,,
316930,13899,2016,13800,Arlington, TX,5YFBURHE9GP411348,Toyota,CorollaLE,,
316931,13361,2015,15680,Sanford, FL,2T1BURHE0FC472621,Toyota,CorollaLE,,
316932,11400,2017,57109,Marietta, GA,5YFBURHE2HP571847,Toyota,CorollaLE,,
316933,13689,2016,18680,Dallas, TX,2T1BURHE0GC540644,Toyota,CorollaLE,,
316934,9949,2013,43130,Madison, WI,2T1BU4EE9DC049377,Toyota,CorollaLE,,
316935,10999,2015,33045,West Palm Beach, FL,5YFBURHE1FP192545,Toyota,CorollaL,,
316936,12747,2016,40247,Livermore, CA,2T1BURHE2GC604036,Toyota,CorollaLE,,
316937,12998,2016,28389,Gainesville, GA,2T1BURHE0GC537386,Toyota,CorollaLE,,
316938,13992,2016,26405,Macon, GA,2T1BURHE2GC609138,Toyota,CorollaLE,,
316939,13795,2016,20863,Warner Robins, GA,5YFBURHE9GP461280,Toyota,CorollaLE,,
316940,15497,2017,5012,Concord, NC,5YFBURHE6HP673202,Toyota,CorollaL,,
316941,10995,2015,47032,San Bernardino, CA,5YFBURHE5FP261379,Toyota,CorollaLE,,
316942,14650,2015,12774,San Antonio, TX,5YFBURHE6FP218220,Toyota,CorollaLE,,
316943,12893,2016,31446,Lithonia, GA,2T1BURHE5GC496284,Toyota,CorollaL,,
316944,14789,2016,25642,Turnwater, WA,2T1BURHE4GC484398,Toyota,CorollaLE,,
316945,12700,2016,30857,Dallas, TX,5YFBURHE7GP454022,Toyota,CorollaLE,,
316946,12991,2016,36830,Fairfax, VA,2T1BURHE7GC511366,Toyota,CorollaLE,,
316947,11608,2016,34532,Hialeah, FL,5YFBURHE5GP429829,Toyota,CorollaLE,,
316948,12799,2016,20202,West Covina, CA,5YFBURHE7GP459625,Toyota,CorollaS,,
316949,13656,2015,19626,West Allis, WI,2T1BURHE3FC352831,Toyota,CorollaL,,
316950,11986,2014,12810,Windsor Locks, CT,2T1BURHE7EC084073,Toyota,CorollaLE,,
316951,11679,2014,40788,Brattleboro, VT,5YFBURHE1EP135972,Toyota,CorollaLE,,
316952,14894,2016,25328,San Antonio, TX,4T1BF1FK3GU613198,Toyota,CamrySE,,
316953,15239,2016,8037,Peoria, AZ,5YFBURHE2GP389760,Toyota,CorollaLE,,
316954,11295,2016,44137,Orlando, FL,5YFBURHE0GP459756,Toyota,CorollaS,,
316955,12710,2016,25655,Lugoff, SC,5YFBURHE2GP482228,Toyota,CorollaS,,
316956,12275,2015,34265,North Charleston, SC,2T1BURHE4FC406430,Toyota,CorollaLE,,
316957,16991,2017,8207,Boerne, TX,4T1BF1FK1HU691383,Toyota,CamryLE,,
316958,14593,2016,5886,Tampa, FL,2T1BURHE3GC626532,Toyota,CorollaL,,
316959,14347,2016,18001,Corpus Christi, TX,5YFBURHE5GP561201,Toyota,CorollaLE,,
316960,10995,2016,42103,Jacksonville, FL,2T1BURHE3GC741227,Toyota,CorollaLE,,
316961,13729,2017,17793,Dallas, TX,2T1BURHE0HC844414,Toyota,CorollaLE,,
316962,10495,2014,30950,Miami Gardens, FL,2T1BURHE3EC136931,Toyota,CorollaLE,,
316963,13472,2017,20942,Salisbury, NC,2T1BURHEXHC785761,Toyota,CorollaLE,,
316964,14875,2016,17458,Mt. Pleasant, TX,5YFBURHE7GP437320,Toyota,CorollaLE,,
316965,14485,2015,21055,Golden Valley, MN,2T1BURHE0FC422124,Toyota,CorollaS,,
316966,10999,2014,25031,Orlando, FL,2T1BURHE2EC210016,Toyota,CorollaLE,,
316967,15995,2016,26699,Grand Prairie, TX,4T1BD1FK0GU186391,Toyota,Camry,,
316968,12593,2015,14560,Bedford, OH,2T1BPRHE7FC241626,Toyota,CorollaECO,,
316969,12747,2016,40972,San Antonio, TX,5YFBURHE5GP458909,Toyota,CorollaLE,,
316970,15995,2017,5171,Smithtown, NY,2T1BURHE6HC761005,Toyota,CorollaLE,,
316971,10999,2015,33808,Orlando, FL,2T1BURHE5FC315781,Toyota,CorollaLE,,
316972,14287,2016,18484,Richardson, TX,5YFBURHEXGP378070,Toyota,CorollaLE,,
316973,15718,2017,1581,Morrow, GA,5YFBURHE7HP673533,Toyota,CorollaLE,,
316974,11684,2014,30795,Stuart, FL,2T1BURHE1EC074896,Toyota,CorollaLE,,
316975,12250,2016,40031,Lithia Springs, GA,5YFBURHE6GP448356,Toyota,CorollaL,,
316976,16687,2017,5899,Panama City, FL,5YFBURHE4HP579819,Toyota,CorollaSE,,
316977,12497,2015,23681,Davie, FL,2T1BURHE8FC352260,Toyota,CorollaL,,
316978,11295,2014,21764,Miami Gardens, FL,2T1BURHE7EC203823,Toyota,CorollaLE,,
316979,12750,2016,21467,Chantilly, VA,2T1BURHEXGC620226,Toyota,CorollaL,,
316980,13547,2016,31516,Victorville, CA,5YFBURHE4GP444113,Toyota,CorollaLE,,
316981,13547,2016,31551,San Mateo, CA,5YFBURHE1GP445607,Toyota,CorollaLE,,
316982,10403,2015,41170,Miami Gardens, FL,2T1BURHE7FC243479,Toyota,CorollaL,,
316983,13547,2016,31558,Lakewood, WA,2T1BURHE9GC605197,Toyota,CorollaLE,,
316984,13998,2014,18757,Claremont, NH,2T1BURHE6EC212304,Toyota,CorollaLE,,
316985,12588,2015,24705,Miami, FL,2T1BURHEXFC317686,Toyota,CorollaLE,,
316986,16000,2017,11739,Nashville, TN,2T1BURHE9HC776906,Toyota,CorollaLE,,
316987,12398,2016,44402,Chantilly, VA,2T1BURHE2GC543982,Toyota,CorollaS,,
316988,13388,2014,8009,Tallahassee, FL,2T1BURHE4EC159151,Toyota,CorollaLE,,
316989,12305,2015,23196,Kissimmee, FL,2T1BURHE0FC389593,Toyota,CorollaL,,
316990,11999,2015,22033,Orlando, FL,2T1BURHE4FC286564,Toyota,CorollaLE,,
316991,15492,2016,15839,Carlsbad, CA,2T1BURHE1GC710171,Toyota,CorollaLE,,
316992,13888,2015,25759,Vista, CA,5YFBURHE2FP190805,Toyota,CorollaL,,
316993,11995,2015,32305,Union City, GA,2T1BURHE0FC348753,Toyota,CorollaL,,
316994,13991,2016,14919,Torrance, CA,5YFBURHE9GP525060,Toyota,CorollaL,,
316995,13999,2016,6621,Orlando, FL,5YFBURHE2GP568090,Toyota,CorollaL,,
316996,12000,2016,39957,Jacksonville, FL,5YFBURHE3GP457452,Toyota,CorollaL,,
316997,13547,2016,31741,Victorville, CA,5YFBURHE8GP459004,Toyota,CorollaLE,,
316998,14993,2016,7934,Goldsboro, NC,5YFBURHE1GP391614,Toyota,CorollaLE,,
316999,15337,2016,8504,Scranton, PA,2T1BURHE4GC711105,Toyota,CorollaLE,,
317000,12670,2015,14157,San Bernadino, CA,5YFBURHE0FP315137,Toyota,CorollaLE,,
317001,13547,2016,31847,Maitland, FL,5YFBURHE4GP459193,Toyota,CorollaLE,,
317002,11980,2014,23717,Worcester, MA,2T1BURHE4EC223933,Toyota,CorollaLE,,
317003,14774,2015,4528,Richardson, TX,5YFBURHE3FP192286,Toyota,CorollaLE,,
317004,13387,2014,20835,Kennewick, WA,2T1BURHE9EC160716,Toyota,CorollaLE,,
317005,13277,2014,5204,Norwood, MA,5YFBURHE4EP066629,Toyota,CorollaL,,
317006,12986,2016,31102,Columbia, MO,2T1BURHE2GC604120,Toyota,CorollaLE,,
317007,13547,2016,32014,Maitland, FL,5YFBURHE9GP431759,Toyota,CorollaLE,,
317008,10995,2015,34502,Doral, FL,2T1BURHE2FC375419,Toyota,CorollaS,,
317009,14436,2016,17995,Corpus Christi, TX,5YFBURHEXGP564840,Toyota,CorollaLE,,
317010,15518,2017,625,Lynn, MA,2T1BURHE5HC798806,Toyota,CorollaLE,,
317011,13590,2015,14142,Englewood, CO,2T1BURHE3FC361481,Toyota,CorollaL,,
317012,13594,2015,6188,Naples, FL,2T1BURHE8FC345230,Toyota,CorollaLE,,
317013,14999,2016,11421,Round Rock, TX,5YFBURHE7GP553424,Toyota,CorollaLE,,
317014,14244,2015,10280,Naples, FL,2T1BURHE3FC309073,Toyota,CorollaLE,,
317015,12499,2015,39094,Sanford, NC,2T1BURHE6FC236538,Toyota,CorollaL,,
317016,13383,2015,30594,Fargo, ND,5YFBURHE8FP244222,Toyota,CorollaLE,,
317017,12499,2016,35034,Lansing, IL,5YFBURHE5GP414196,Toyota,CorollaLE,,
317018,12587,2015,31213,Richardson, TX,5YFBURHE4FP333625,Toyota,CorollaLE,,
317019,13147,2016,37060,Tucson, AZ,2T1BURHE4GC585764,Toyota,CorollaLE,,
317020,13147,2016,37087,San Mateo, CA,5YFBURHE7GP446356,Toyota,CorollaLE,,
317021,13147,2016,37089,San Mateo, CA,5YFBURHE5GP454973,Toyota,CorollaLE,,
317022,14787,2016,12204,Buena Park, CA,5YFBURHE5GP514234,Toyota,CorollaL,,
317023,12500,2014,8046,Bellflower, CA,5YFBURHE6EP166053,Toyota,CorollaLE,,
317024,14047,2016,26287,Redmond, OR,2T1BURHE4GC604524,Toyota,CorollaLE,,
317025,10995,2016,43410,Charlotte, NC,5YFBURHE3GP389492,Toyota,CorollaL,,
317026,14994,2016,5085,Mars, PA,2T1BURHE1GC691332,Toyota,CorollaLE,,
317027,13147,2016,37160,Charlotte, NC,5YFBURHE9GP434760,Toyota,CorollaLE,,
317028,13147,2016,37170,Tucson, AZ,5YFBURHE0GP460339,Toyota,CorollaLE,,
317029,13147,2016,37184,San Mateo, CA,5YFBURHE9GP460520,Toyota,CorollaLE,,
317030,12193,2014,11826,Bedford, OH,2T1BURHE8EC131868,Toyota,CorollaS,,
317031,12361,2016,45637,Chantilly, VA,2T1BURHE8GC527818,Toyota,CorollaLE,,
317032,12995,2016,19462,Burbank, IL,2T1BURHE6GC600555,Toyota,CorollaLE,,
317033,13799,2016,23887,Nashua, NH,2T1BURHE2GC493844,Toyota,CorollaL,,
317034,12998,2016,39044,Owings Mills, MD,2T1BURHE1GC603489,Toyota,CorollaLE,,
317035,11988,2014,25017,Miami, FL,2T1BURHE8EC012699,Toyota,CorollaLE,,
317036,13991,2016,16492,Delray Beach, FL,5YFBURHE4GP541523,Toyota,CorollaLE,,
317037,13147,2016,37343,San Mateo, CA,5YFBURHE8GP455602,Toyota,CorollaLE,,
317038,14200,2016,14563,Dallas, TX,5YFBURHE9GP479245,Toyota,CorollaLE,,
317039,16988,2017,7426,AUSTIN, TX,5YFBURHE7HP574680,Toyota,CorollaSE,,
317040,14978,2016,11163,Merriam, KS,2T1BURHE0GC724210,Toyota,CorollaLE,,
317041,13147,2016,37423,Victorville, CA,2T1BURHE2GC587206,Toyota,CorollaLE,,
317042,12591,2016,40909,Costa Mesa, CA,5YFBURHE9GP439098,Toyota,CorollaLE,,
317043,14999,2016,5014,Dallas, TX,5YFBURHEXGP537475,Toyota,CorollaLE,,
317044,13547,2016,32638,Victorville, CA,2T1BURHE2GC606398,Toyota,CorollaLE,,
317045,13500,2016,20615,Miami, FL,2T1BURHE6GC577276,Toyota,CorollaLE,,
317046,13565,2016,14776,Fort Lauderdale, FL,2T1BURHE4GC481761,Toyota,CorollaLE,,
317047,13547,2016,32681,Maitland, FL,2T1BURHE5GC608095,Toyota,CorollaS,,
317048,12000,2016,42022,Amsterdam, NY,2T1BURHE4GC515682,Toyota,CorollaLE,,
317049,10999,2015,35137,Orlando, FL,2T1BURHE3FC461595,Toyota,CorollaS,,
317050,13572,2016,32413,Orlando, FL,5YFBURHE2GP431814,Toyota,CorollaLE,,
317051,13547,2016,32728,Victorville, CA,5YFBURHE3GP459055,Toyota,CorollaLE,,
317052,13147,2016,37550,Davis, CA,5YFBURHE8GP441070,Toyota,CorollaLE,,
317053,13591,2016,30126,Sumter, SC,2T1BURHE3GC486563,Toyota,CorollaLE,,
317054,12991,2015,28764,Sumter, SC,2T1BURHEXFC402155,Toyota,CorollaLE,,
317055,8295,2012,41981,Doral, FL,5YFBU4EE1CP023483,Toyota,Corolla4dr,,
317056,13900,2016,8885,Houston, TX,5YFBURHE5GP474429,Toyota,CorollaL,,
317057,13986,2015,10014,Houston, TX,5YFBURHE2FP312126,Toyota,CorollaLE,,
317058,14985,2016,8957,Dallas, TX,5YFBURHE8GP544229,Toyota,CorollaLE,,
317059,12687,2016,39840,Louisville, KY,2T1BURHE6GC547548,Toyota,CorollaLE,,
317060,14300,2016,13617,Dallas, TX,5YFBURHE8GP408182,Toyota,CorollaL,,
317061,10995,2014,26767,Pasadena, TX,5YFBURHE0EP099577,Toyota,CorollaS,,
317062,13147,2016,37742,Milwaukee, WI,5YFBURHE5GP441091,Toyota,CorollaLE,,
317063,11799,2014,18149,Miami, FL,2T1BURHE4EC186799,Toyota,CorollaLE,,
317064,15890,2017,9394,Warrenton, VA,5YFBURHE1HP571368,Toyota,CorollaLE,,
317065,11395,2016,44940,Orlando, FL,5YFBURHE7GP520178,Toyota,CorollaS,,
317066,12995,2015,18372,Bradenton, FL,5YFBURHE3FP330022,Toyota,CorollaLE,,
317067,12932,2016,36478,Midwest City, OK,5YFBURHEXGP410029,Toyota,CorollaS,,
317068,13147,2016,37816,Tucson, AZ,2T1BURHE6GC584860,Toyota,CorollaLE,,
317069,12500,2015,24420,Miami, FL,2T1BURHE7FC400170,Toyota,CorollaLE,,
317070,13147,2016,37830,Roselle, IL,2T1BURHE8GC546756,Toyota,CorollaLE,,
317071,11799,2014,27041,Portsmouth, OH,2T1BURHE8EC160769,Toyota,CorollaL,,
317072,16150,2016,26617,Campbell, CA,4T1BD1FK2GU184108,Toyota,Camry,,
317073,11000,2012,19474,Newport, OR,2T1BU4EE6CC822949,Toyota,Corolla4dr,,
317074,13147,2016,37854,Victorville, CA,5YFBURHE0GP446327,Toyota,CorollaLE,,
317075,10725,2009,31767,Lancaster, PA,4T1BB46K39U105636,Toyota,Camry,,
317076,15577,2017,9984,North Hollywood, CA,5YFBURHE2HP574439,Toyota,CorollaLE,,
317077,14899,2016,13519,Round Rock, TX,5YFBURHEXGP552901,Toyota,CorollaLE,,
317078,13147,2016,37901,Davis, CA,5YFBURHE5GP411699,Toyota,CorollaLE,,
317079,13147,2016,37907,Victorville, CA,2T1BURHE9GC605829,Toyota,CorollaLE,,
317080,11787,2015,26062,Duluth, GA,2T1BURHE1FC280494,Toyota,CorollaL,,
317081,11750,2015,38220,McHenry, IL,5YFBURHE7FP332971,Toyota,CorollaL,,
317082,13147,2016,37945,San Mateo, CA,2T1BURHE3GC604269,Toyota,CorollaLE,,
317083,12750,2015,24472,Bradenton, FL,4T4BF1FK3FR494976,Toyota,CamryLE,,
317084,10910,2015,36672,Miami, FL,2T1BURHE2FC407740,Toyota,CorollaLE,,
317085,11995,2013,35953,Manhattan, KS,5YFBU4EE3DP215845,Toyota,CorollaL,,
317086,13147,2016,38077,San Mateo, CA,5YFBURHE9GP444186,Toyota,CorollaLE,,
317087,14085,2016,18283,Huntsville, AL,2T1BURHE4GC728888,Toyota,CorollaL,,
317088,15251,2016,11740,Chantilly, VA,2T1BURHE2GC528656,Toyota,CorollaS,,
317089,14995,2016,8392,Greenville, NC,2T1BURHE8GC732703,Toyota,CorollaS,,
317090,13722,2016,17954,Bow, NH,2T1BURHE6GC673358,Toyota,CorollaL,,
317091,15552,2016,8125,Roswell, GA,2T1BURHE7GC624279,Toyota,CorollaL,,
317092,10990,2015,35886,Miami, FL,5YFBURHE6FP285478,Toyota,CorollaLE,,
317093,12992,2014,76674,Boerne, TX,4T1BD1FK7EU112995,Toyota,Camry,,
317094,15371,2016,10008,Rogers, AR,5YFBURHE8GP563668,Toyota,CorollaL,,
317095,13413,2015,21385,Newburgh, NY,2T1BURHE7FC380728,Toyota,CorollaL,,
317096,14794,2016,9047,Elizabeth City, NC,2T1BURHE4GC633487,Toyota,CorollaLE,,
317097,13547,2016,33389,Maitland, FL,5YFBURHE5GP434707,Toyota,CorollaLE,,
317098,14672,2017,8823,Salisbury, NC,2T1BURHE7HC866667,Toyota,CorollaLE,,
317099,15000,2016,4662,Grapevine, TX,2T1BURHE7GC557795,Toyota,CorollaLE,,
317100,12650,2015,38211,Dublin, OH,2T1BURHE0FC456113,Toyota,CorollaLE,,
317101,13547,2016,33467,Victorville, CA,2T1BURHE4GC585876,Toyota,CorollaLE,,
317102,13147,2016,38287,Victorville, CA,2T1BURHE5GC585126,Toyota,CorollaLE,,
317103,13147,2016,38292,San Mateo, CA,5YFBURHE6GP458711,Toyota,CorollaLE,,
317104,13147,2016,38304,Tucson, AZ,5YFBURHE2GP459015,Toyota,CorollaLE,,
317105,13147,2016,38311,San Mateo, CA,2T1BURHE7GC601570,Toyota,CorollaLE,,
317106,12615,2016,37798,Fairfield, OH,2T1BURHE9GC611145,Toyota,CorollaLE,,
317107,13407,2015,19663,Fairfield, OH,2T1BURHE2FC236441,Toyota,CorollaLE,,
317108,15287,2017,17180,Richardson, TX,5YFBURHE2HP598532,Toyota,CorollaLE,,
317109,14499,2016,31910,Des Moines, IA,2T1BURHE8GC550869,Toyota,CorollaS,,
317110,11999,2016,32565,Roswell, GA,5YFBURHE8GP411244,Toyota,CorollaLE,,
